label,text
2,"Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Smith, will retire next year, surprising investors, who sent the coffee shop chain #39;s shares lower in after-hours trading."
3,The Press By Anderson
3,"This service leverages new Windows Media 10 enable Napster subscribers to download music to portable devices, a technology called Janus."
0,HARARE (Reuters) - Zimbabwe President Mugabe called for unity on Thursday amid rare public jostling within his ruling ZANU-PF over who will eventually succeed the controversial 80-year-old leader.
1,"Donetsk, Ukraine, Oct. 20 -- Shakhtar Donetsks teenage forward Ciprian Marica believes his sides strong spirit will see them beat Celtic twice in the UEFA Champions League."
2,Lehman Brothers Holdings Inc. is close to a class action lawsuit for \$220 million stemming from allegations that it colluded with other brokerages to mislead Enron
0,"MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which is expected to culminate in a historic vote in favour of a pull-out of troops and settlers from the Strip."
3,"Cisco Systems is accelerating its push into the SMB market with the launch this of entry-level switching modules, an aggregation switch and a Web-based management tool that helps smaller customers gain access to high-level features."
2,quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to them an obvious oversight that would be corrected once the price of the displays
0,"ISLAMABAD: As the second round of expert-level talks nuclear confidence building (CBMs) between Pakistan and India starts today, the government says that the recent statements coming from New Delhi are quot;disturbing quot; and sound quot;paranoid quot;."
2,Attorney General Jim Petro is suing Best alleging the electronics retailer has engaged in unfair deceptive business practices.
3,"#39;s contentions are deficient, quot; Howard Matz wrote in the 16-page decision setting aside the antitrust claims against ICANN."
3,"MacCentral - Apple improved the services offered to subscribers of .Mac. Previously, the amount of storage for a basic .Mac account was 100MB, with a maximum of 15MB for e-mail. The service's base online storage has been increased to 250MB, e-mail service has been enhanced, and the cost of upgrading has been reduced. .Mac's basic subscription price remains the same -- #36;99.95 per year."
1,"AP - The infield at Fenway Park was covered with a dirty white tarp on a dreary day. Unless the Boston Sox start winning soon, the gloom will last all winter. The Red Sox returned home Thursday after losing the first two games of the AL championship series to the Yankees in New York. As its workout began, Boston announced ace Curt Schilling's ailing ankle will prevent from pitching Game 5 and perhaps the rest of the postseason."
0,Russian and Western are sharply at over the country's election crisis.
3,"From today, new users of Microsoft #39;s Outlook and Outlook Express won #39;t be able to view Hotmail emails for free. The company has that in future the service only be available to subscribers of the MSN premium services costing \$19."
1,The Baltimore Ravens could without one of their main offensive weapons for up to a month. Ravens coach Brian Billick said on Monday two-time Pro Bowl tight end Todd Heap could miss two to four weeks with a severely sprained right ankle.
0,"AFP - US presidential candidate John Kerry switch to macho politics when he makes an atypical hunting trip to rural Ohio in a bid to woo traditionalist male voters, while President George W. Bush courts Catholics in Pennsylvania less than two week before election day."
0,"COLUMBIA, S.C. - hurricane watch was for the South Carolina coast Saturday as forecasters predicted Tropical Storm Gaston would make landfall near Charleston on Sunday night..."
0,"WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail. The agreement removed parliamentary roadblocks up by Sen..."
0,"KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels to attack any vehicles traveling on main roads, in virtual blockade of Katmandu to press their demands for the release of ..."
1,AMSTERDAM Cyclist Leontien Zijlaard-Van Moorsel the gold medal for the Netherlands at the Athens Olympic Games on Wednesday.
2,"The Dow Jones industrial average fell 38.86, or 0.4 percent, 10,177.68. The Standard amp; Poor #39;s 500 index was down 0.69, or 0.1 percent, at"
1,The have all the ingredients to make a run for their fifth Super Bowl title while the NFC trots out its weakest of challengers in memory.
1,The team breathed a sigh of relief after Juan Pablo Montoya #39;s victory in the Brazilian Grand Prix. The team finished fourth in constructors standings but technical director Sam Michael was full of praise for the Colombian #39;s performance.
3,"Investor's Business Daily - With Philadelphia's proposal to install a citywide broadband wireless network, will there be brotherly love the city and its broadband service providers?"
3,"The Internet is only in its adolescence with a raft of improvements on horizon, and the venture capitalists who helped fund the early boom are"
3,"WASHINGTON (Reuters) - VeriSign Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=VRSN.O qtype=sym infotype=info qcat=news""&gt;VRSN.O&lt;/A&gt; a safety group unveiled a new technology on Thursday that they said would make it easier for children to avoid child predators online."
0,The International Atomic board of governors passed a resolution calling for the country to suspend all uranium enrichment activities that could contribute to producing fuel for a nuclear bomb.
1,"Electronic Arts announced an exclusive licensing relationships with the National Football League and PLAYERS to develop, publish and distribute interactive games."
1,Sebastian Sainsbury Leeds chiefs today they face the stark choice of accepting his 25million bid or selling Elland Road.
2,General Motors (GM) and partner Shanghai Automotive Industry Corp (SAIC) on Saturday signed a joint development and commercialization agreement on hybrid fuel cell
0,Reuters - A young Nigerian mother\sentenced to death by stoning sex outside marriage\was acquitted and discharged by an Islamic appeals court on\Thursday.
2,"Airbus plans to challenge Boeing Co. by offering a new aircraft as early as year-end, its chief executive says. The Toulouse, France-based plane maker is quot; on whether to introduce an plane"
1,TORONTO (Reuters) - Hopes of saving the National Hockey League season all but vanished Tuesday when players and team owners proposals end the labor dispute.
0,The three New Zealand judges presiding over sexual assault cases on Pitcairn Island have handed down their verdicts in finding five the seven men charged guilty of sex crimes.
2,"Shareholders in Kidde, the fire protection group, have indicated they would be prepared to sell out if Technologies Corporation (UTC), the US industrial"
0,"NATO will send military trainers to Iraq before the end of the year in response appeals by Iraqi leaders for speedy action, US ambassador to Nicholas Burns said today."
2,Treasuries slipped lower on Monday as investors positioned to absorb \$51 billion of new supply this week of an expected Federal Reserve increase in official interest rates.
1,"BEIJING, China (Ticker) -- One day after top-seeded Carlos Moya of Spain lost in straight sets, his second-seeded suit."
1,"Roger Clemens hopped off the mound, pumped his right fist and muttered to all way to the dugout. His work was done and the Houston Astros were exactly where they wanted to be -- right back in the NL championship series."
1,"Austin Kearns knows he #39;ll be back home in Louisville, Ky., once the regular season ends on Sunday. The Cincinnati outfielder did his best Wednesday keep the Chicago Cubs"
3,"technology been widely adopted, but spammers are taking it up at a faster rate than legitimate e-mailers."
3,"Summary - (Nov 10, 2004) The countdown has begun the launch of the Planetary Society #39;s Cosmos 1 spacecraft; the ever to be powered by a solar sail."
3,Apple has updated on its iPod Photo digital music player prevent users from playing music bought from RealNetworks #39; online music store.
2,The World Trade Organization says the US ban on cross-border violates international trade laws; the United States said it would
2,"J Sainsbury take a 550 million (\$991 million) hit to profits this year as it invests to boost sales and reverse market share, Britain #39;s third-biggest supermarket chain said Tuesday."
2,"Traditionally, the Wednesday before Thanksgiving is the busiest travel day of the year, and the American Automobile expected travel this to hit pre-Sept."
0,"AFP - mining giant BHP and Alcoa, the world's largest aluminium producer, have agreed to sell their metal services joint venture Integris Metals for 660 million dollars (359 million pounds) including debt, a joint statement said."
3,"Nokia has launched its first product that Field Communication (NFC), an emerging radio frequency identification (RFID) technology that could have significant implications for mobile commerce."
0,"COLLEAGUES of worker Margaret Hassan, kidnapped a week ago today, gathered at a rally in to demand her release. More than 200 people staged the protest as the Foreign Office dismissed claims that"
0,"AP - FBI, Department and Homeland Security Department officials aren't talking much about the threat of a terrorist attack to disrupt the election in weeks."
3,"Ziff - Security sources announce four mostly unrelated enterprise vulnerabilities in Cisco Unity, Cisco Guard, Veritas' Backup Exec, and the Windows file-sharing utility for Linux."
2,"NEW YORK (Reuters) - Federated Department Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FD.N parent of Macy's and Bloomingdale's, posted higher-than-expected quarterly earnings on Wednesday, as the company from the Florida hurricanes."
2,"China its debut last night in the club the world's leading economic powers, asinternational pressure mounts to change a decade-old currency peg that critics accuse of giving Chinese products an unfair competitive edge."
0,IT WAS first unveiled to the world the American dream for spreading democracy right across the Middle East. But by time US secretary of state Colin Powell came to launch the administrations quot;big
2,US Airways Group Inc. attorneys and executives acknowledged in bankruptcy court yesterday that had fallen more steeply than they had in reaction to their Chapter
1,By Sammy (AP Staff Writer/BoxingScene Staff Writer). BoxingScene was ready and willing to engage in conversation during post-fight press conference following the Shane Mosley-Winky Wright rematch.
0,Sponsors of an internationally backed Mideast peace plan will their foreign ministers the region next week in hopes of restarting Israeli-Palestinian talks in the wake of Yasser Arafat #39;s death.
3,U.S. senators debating a controversial measure to exempt foreign student graduates from the cap on visas.
0,Israeli jets a flight to Tel Aviv to land in Cyprus after a bomb alert officials did not consider serious.
2,"Lucent Technologies' population of retired workers has grown so large over the years, are four retirees for every active employee on its payroll. With health insurance costs soaring, Lucent now is saying that it's time for retirees to pay for the benefit."
2,"Charles Prince, the chief executive of Citigroup, is on a campaign to revamp the banking giant's culture after a financial scandal in tainted its reputation."
1,The football team had all that it asked for: possession of the ball in the fourth quarter with an opportunity to beat 1 USC.
3,"You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. 38 km swimming, immediately followed by 1800 km bicycle ride and a 420 km run. Currently, the world record stands at about 187 hours, held by a German housewife. Nobody else has ever finished the course below 192 hours."
0,"Reuters - Bush, who holds\a sizable lead in some polls, still appears to be vulnerable to\Democrat John Kerry among independent voters whose shifting\loyalties determine the winner of the November election,\pollsters say."
3,"NEW YORK, Sept. 29 -- Federal prosecutors told a judge in a filing late Tuesday night that they have that former WorldCom Inc. chief executive Bernard J. knew company officials had improperly tinkered with the telecommunications firm's accounting to boost its publicly reported profits."
2,"Reuters - A U.S. bankruptcy court Thursday\stepped into the battle between YUKOS and the Russian\government, issuing an order to Sunday's auction of the\company's main oil-producing arm for 10 days."
2,"MILAN (Reuters) - Citigroup on launched a legal challenge against a restructuring plan drawn up by Parmalat, hitting back after the bankrupt food group the world's biggest bank to court recently."
0,Nine French peacekeepers were killed during an air raid by Ivorian bombers more than a week ago. France responded by destroying most the Ivorian air
0,"An American woman, believed to be civilian, and a young Afghan died from their wounds after a suicide bomb attack in a busy shopping street in the Afghan capital."
0,THE HAGUE (Reuters) - Judges at The Hague on Thursday imposed a defense counsel on former Yugoslav President Milosevic to avoid further delays in his war crimes trial.
1,"San Francisco Giants slugger Barry Bonds, who hit .362, set a record with 232 walks and topped 700 career homers, was named 2004 player of by The Sporting News."
1,The uncertainty over Tiger Woods #39; participation the World Golf Championship at Mount ended this morning when the American ace decided to play despite injury.
1,Joe Torre gathered the Yankees before Monday night #39;s game at Field and imparted a simple message: put aside the struggles the past week.
0,"ABIDJAN, Ivory Coast (CP) - defended itself Friday against accusations by Ivory Coast authorities, and some western evacuees, that it used excessive force to foreigners against violent mobs during five days of upheaval in its former West"
0,TEHRAN: Iran added one more missile to its military arsenal and the defense said Saturday his was ready to confront any external threat.
2,"Top shares jumped to their highest level for 27 months, tracking a buoyant start to the fourth quarter across global stock markets and as takeover speculation continues to rumble among banks and"
0,"AFP - A favourite among connoisseurs the world over, whisky is treated with almost religious reverence on the Hebridean island of Islay, to seven of Scotland's single malt distilleries."
1,"As much as the Red Sox hope to persuade Jason Varitek to stay in Boston, they face a mighty challenge since agent, Scott Boras, said last night catcher expects to receive a five-year contract with a no-trade clause that compensates him as lucratively as the top catchers in the game."
2,"Will low-income families become innocent victims of the crackdown on Fannie Mae (FNM After all, one of Fannie #39;s official missions is to increase the rate of by expanding the pool of capital available for mortgage loans."
0,"Press - KELOWNA, B.C. (CP) - The federal government will seek a flexible medicare-reform agreement that could include individual deals with provinces, Prime Minister Paul said Wednesday."
0,The last novel by the author Iris Murdoch reveals the first signs of experts say.
1,"AP - Matt Morris struggled in his final tuneup for the playoffs, and the Milwaukee Brewers the St. Cardinals 7-6 Thursday night to send the NL Central champions to their first four-game losing streak of the season."
2,of Delta Air Lines soared after the troubled airline said Monday it entered into a commitment letter with American Express Travel Related Co.
3,"The spyware will trigger a 2,500 percent increase in enterprise by 2008, a market-research firm reports. By Gregg Keizer."
0,"Canadian Press - KINSHASA, Congo (AP) - Attackers overran a sleeping village in Congo's lawless Ituri province Monday and 14 residents, including seven children who were burned alive, a UN spokeswoman said."
3,"The United Nations, through its International Open Source Network (IOSN) will organize the first annual Software Day on Saturday in an effort to Asian users about the benefits of Free and Open Source Software (FOSS) and encourage its wider use in the region."
1,Tommy Haas of Germany and Taylor Dent of the States advanced to the second round of the Madrid Masters after wins Tuesday.
2,Three banks go to the Court in London seeking a ruling which lead to Bernie Ecclestone losing control of Formula One racing.
2,MILAN (AFP) - Sharp differences the Fiat Group and General Motors over an option by Fiat sell its loss-making auto operations to GM will be the focus of a meeting between the two companies in Zurich on Tuesday.
0,"An elite of 50 Nigerian soldiers left Nigeria on Thursday for Darfur, the first stage in the deployment of 3,000 African Union (AU) troops to monitor a shaky cease-fire in the western Sudanese region."
0,AP - President Bush sought support from congressional leaders of both Monday for his aggressive proposal to overhaul Security during his second term.
3,Fujitsu has joined the networking by agreeing to sell Cisco #39;s high-end routers and switches in Japan. It should come as no surprise as the market for high-end routers up.
0,"BRUSSELS: Turkey will have to recognize the Republic of Cyprus, if only tacitly, if it wants to membership negotiations with the European Union, according a draft document that was leaked here Monday."
1,"State #39;s Liz Shimek (52) starts a fast break trailed by Central Connecticut State #39;s Gabriella Geugbelet, left, and Michigan State #39;s Kelli right, during the second half Saturday, Nov. 20, 2004, in East Lansing, Mich."
2,Merck amp; Co. shares fell as much as 7 percent to lowest level in more than eight years after the Wall Street Journal said the drugmaker tried for years to stop safety concerns hurting sales of its Vioxx painkiller.
0,120 million origami birds were air-dropped over southern Thailand yesterday in an attempt to quell a Muslim insurgency that has led to the deaths of more than 500 people year.
1,"NEW YORK -- Baseball commissioner Selig had surgery Monday to remove a cancerous lesion from his forehead. The lesion was detected last month during Selig #39;s physical, and a biopsy confirmed that it contained melanoma, a form of skin cancer."
0,Canadian Press - OTTAWA (CP) - A chastened Liberal government will find itself relying on support from very opponents it steamrollered for over a when Prime Minister Paul Martin begins steering his party through the first minority Parliament in a quarter-century.
2,"Reuters Department store operator J.C. Penney\Co. Inc. on Tuesday said profit rose 86.3\percent, helped by stronger sales and fewer markdowns."
3,"The Motley Fool - The lure of bundling services has been hanging over the communications industry for the past six years or so, although many companies have been unable to perfect a winning strategy. Bundling brings together services such as wired (local long distance) and wireless phone service, Internet access, and satellite or cable services."
3,NASA university astronomers are eagerly awaiting the launch of a space probe bound to collide with a comet and give researchers a glimpse inside the systems icy wanderers.
2,threatening a general strike in the Ivory Coast in a protest against the prices farmers are paid for their cocoa supplies.
3,"Scientists from India working in the Himalayas have discovered a new species monkey, a stocky, brown-haired creature they have named the Macaca munzala, or Arunachal macaque."
0,"PARIS (Reuters) - Hopes of a end to the French hostage crisis rose early Friday, after the Le Figaro newspaper that employs one of the two captives said the men now being held by Iraqi guerrillas willing to negotiate their release."
0,The retrial of 16 Hindus charged with the murder of 12 in the Gujarat riots of opens in Mumbai.
1,"For the first time in three years, former Bruins forward Bill Guerin will be home with his family for Halloween. But he be dressing up as a National Hockey League player any time soon. He'll be a full-time to his four children while he waits -- with his NHL Players Association brethren -- for something to break in ..."
1,Sete Gibernau go down in history as the first ever winner of the Grand Prix of Qatar after an race today which he led from start
1,"Virginia Tech couldn't seem to get going. There were turnovers. There were botched There were missed opportunities. Then, in the last 5 1/2 minutes, Bryan Randall and the Hokies turned it all around."
1,"Playing his best of the year in the Tour Championship, Tiger Woods shoots a 5-under 65, leaving him tied with Jay Haas."
1,"Last season, Roger Federer left Houston not even top-ranked player of the year. He returns to the Westside Tennis Club next week to defend Masters Cup title as the most"
2,Canada #39;s Barrick Gold Corp. said Thursday it was acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that potentially gives the Canadian gold giant major clout ahead of next year #39;s auction of Russia gold deposit.
0,"BAGHDAD, Iraq - An Islamic militant group that claimed to have kidnapped two French journalists said it would soon decide their fate, according to a message posted on a Web site Friday, and an Iraqi negotiator called the chance for quot;excellent"
