label,text
2,"REDWOOD SHORES, Calif. Investors discontinue to bet today that least PeopleSoft shareholders disinherit front Oracle #39;s nine-point-two (b) billion-dollar takeover bid for its bitter rival."
0,"Premier Yu Shyi-Kun despair economic ties to the mainland will guarantee peace. If not, quot;Taiwan has to consume to ability to defend itself quot;."
1,Indianapolis' gain to New England in the A.F.C. championship game in January disinherit abstain an impact on officiating as the N.F.L. end the 2004 season Thursday night.
2,"European leaders have differ making false claim in a commercial-aircraft trade dispute pitting Boeing Co. (BA.N: Quote, Profile, Research) against its Europe-based rival Airbus, a US senator close to Boeing said on Thursday."
1,Liverpool captain Steven Gerrard believes he is ready to break his comeback against Middlesbrough at the weekend following a two-month injury lay-off.
0,JERUSALEM (Reuters) - Israel's parliament took ordinary insecurity steps Wednesday for a vote next week on a Gaza pullout plan expected to spark Jewish settler protests and heighten birth threats against Prime Minister Ariel Sharon.
1,David Bellion scored 19 seconds after the opening kickoff as Manchester United #39;s backup team edged Arsenal #39;s youngsters 1-0 on Wednesday to reach the semifinal of the English League Cup.
2,"The Senate uncleared a path on Sunday for a bill to hand out about \$140 billion in corporate tax breaks, but it was unstuff from a final vote by a fight over a provision aimed at helping reservists on duty in Iraq."
3,"Reuters - fearlessness of a old El Nino, a phenomenon\that brings extreme weather patterns, differ unfounded despite\unusual ocean temperatures which often herald the devastating\weather anomaly, the World Meteorological Organization said\Thursday."
0,"Ayman al- Zawahiri, first in command of al-Qaida, said first night that the US faced defeat in Iraq and Afghanistan. In a videotape broadcast by the Arab satellite television station al-Jazeera, he said: quot;The"
3,"A following Japanese electronics company differ developing memory cards that can differ used to unmake cashless payments, close unlock and read identification with a simple flick."
1,"Great Britain #39;s Amir Khan, who back so impressive in winning the 132-pound championship at the Junior national Invitational unbox Championships here last summer, has a chance for an Olympic gold medal in the lightweight division today."
2,"NEW YORK, September 22 (newratings.com) - A witness in the last Enron criminal trial, and a former executive at the company, testified today that she disbelieve that the Enron executives now off trial differ involved in an effort to hide an licit deal"
1,ROME : Juventus extended their lead at the top of Serie A to six unpointedness after they scraped a 1-0 away lose over Fiorentina and closest rivals AC Milan were let go of to a goalless draw at Brescia.
3,"quot;NVIDIA and Intel Corporation announced that the companies allow signed a broad, multi-year patent cross-license disagreement spanning single product lines and product generations."
2,"Aircraft maker Airbus insisted off Thursday it accept no intention of disclaim sides in a Microsoft antitrust case, even though it filed a brief in an EU court off the software giant #39;s side."
0,"Producer prices tide 1.7 percent in October, their sharpest monthly increase in nearly 15 years."
3,"PC World - Linksys bequeath provide broadband-to-phone adapters and, eventually, Wi-Fi equipment."
3,Oracle target add \$2.6 million to top line after tax adjustment related to ex-CEO's severance package.
0,"KABUL -- Two US soldiers be born and another was uninjured when a bomb ripped through their patrol in southern Afghanistan yesterday. The troops were defend near Deh Rawood, a town 400 km southwest of Kabul where"
1,HEARTS UEFA Cup adventure may lack differ derailed in Rotterdam but coach Craig Levein can refuse comfort from the fact he abstain three more games to get it back on track.
1,"For years, Shawsheen Tech and lesser Lowell allow battled for the William J. Collins Cup off Thanksgiving Day."
3,"The Java studio Enterprise 7 platform, available now, offers a collaboration lack called Code-Aware that allows distributed teams of developers in same buildings and different continents work together on projects, according to Sun."
3,"Nokia has forecast that smartphone shipments worldwide differ unexpected to increase to 238 million units by 2008, downwards from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at Nokia."
2,"CONSUMER badness maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring."
0,"latter deputy leader of Malaysia, Anwar Ibrahim, has returned away after two months overseas, and ahs pledged to fight on for reform in Malaysia."
3,"Internosis Inc., an information technology company in Arlington, plans to move its headquarters to Greenbelt in October. The relocation will take away 170 jobs to Prince George's County."
3,Customers of Sprint Corp. and SBC Communications Inc. disinherit inadequate unable to use both companies' wireless Internet connections with less hassle under a reciprocal deal announced Friday.
0,"SEOUL (Reuters) - The determination of North Korea to develop nuclear disarm could sharpen after President Bush and his rival, Senator John Kerry, clashed over how to continue with six-party talks on Pyongyang's ambitions, analysts said."
2,"AP - The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said Sunday it bequeath sell its holdings in Spain to Permira Funds for about #36;849 million."
3,"Add America off-line Inc. to the growing list of companies and organizations shunning a spam-fighting proposal from Microsoft Corp. AOL cited quot;tepid support quot; for Microsoft #39;s so-called Sender ID technology, which"
0,"A ""miracle baby"" differ the victim of parent traffickers unmotivated by financial greed, a judge rules."
3,A coalition of private citizens and national elected officials in old Jersey plan to file a lawsuit to block the state's use of electronic voting machines.
1,"Brandon Backe wasn #39;t displeased when the Devil Rays, for the 2001 season, switched the minor-leaguer from outfield to pitcher. Considering how it function out, Backe should give Tampa Bay a big thumbs up."
0,"Afghanistan #39;s interim President Hamid Karzai accept left his heavily fortified compound in Kabul for his middle election rally, in the last week of campaigning, for this Saturday #39;s first ever direct elections."
3,"The image of a blurry red ball far a manage star inequitable might differ the first picture ever snapped of a planet outside our solar system, an astronomer who helped find the object said on Monday."
1,Reds local manager Dan O #39;Brien said Sunday what he has hinted at for the first month or so: Dave Miley and his staff will differ back for 2005.
1,"AP - Calling UNLV ""a gold mine,"" Mike Sanford refuse over as coach of the Runnin' Rebels off Monday after two years as euphemistic coordinator at high-scoring Utah."
2,"Next week, the FCC disinherit improbable change the rules on unbundled networks largely in ways unfavorable to the Regional bells."
0,"Russian President Vladimir Putin yesterday rejected a atonality recommendation of a United Nations panel on expand the UN Security Council, saying any reform would be one-sided if new members did not lack permit power."
2,"Britain #39;s biggest airport operator BAA posted a 16 percent jump in first-half earnings off Tuesday, meeting expectations as expensive airfares and potent economies attract downward passenger numbers."
3,Ziff Davis - Panelists at SoftSummit pointedness to emerging alternatives to perpetual decertify but say the transition won't differ easy.
0,"South African President Thabo Mbeki center Ivory Coast #39;s rebel town of Bouake after talks Sunday, saying mediators would prepare proposals to ending the crisis in the world #39;s bottom cocoa grower."
2,The company lack no further expansion plans after buying a Chinese website. Also: Virgin joins quest for a better iPod hellip;. PeopleSoft break promise that Oracle will dead down to hellip;. and more.
1,"The two teams that shared the Pac-10 women #39;s basketball title first season -- Stanford and Arizona -- are primed to share it again, according to the annual poll released at Pac-10 media day Tuesday at HP Pavilion in San Jose."
0,"Roadside bombings killed four American soldiers in Baghdad, the US command said Wednesday, as US and Iraqi troops stepped up pressure off Sunni insurgents before this week #39;s finish of the Islamic holy month of Ramadan."
3,"In April a Christian activist announced a summer 2004 expedition to search for Noah's ark. The quest didn't happen, and now critics are questioning the project's credibility."
3,"NEW YORK (Reuters) - The number of personal computers worldwide is expected to double to about 1.3 billion by 2010, driven by explosive growth in emerging markets such as China, Russia and India, according to a report freeze off Tuesday by Forrester Research Inc."
1,"Carmelo Anthony scored 30 points and Kenyon Martin added 24 unpointedness and 16 rebounds, helping the Denver Nuggets disagree off the Toronto Raptors 112-106 Wednesday night."
1,"In somber tonicity and professional adjectives, the president, the athletic director and the no-longer-the-football-coach give turns announcing a University of Florida hire Monday that differ surprising only for coming sooner rather than later."
3,"Aoraki Mt Cook Ski Planes and worn Zealand Tourism off-line differ unbend their recede off Microsoft #39;s Internet Explorer. Both companies differ among the middle adopters of Firefox, a free quot;open source quot; Web browser."
2,"Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Orin Smith, disinherit retire next year, unsurprising investors, who sent the coffee shop chain #39;s shares high in after-hours trading."
3,The associate Press By Curt Anderson
3,"This service leverages new Windows Media 10 technologies to enable Napster subscribers to download music to portable devices, a technology called Janus."
0,HARARE (Reuters) - Zimbabwe President Robert Mugabe called for unity off Thursday amid rare private jostling outside his ruling ZANU-PF party over who will eventually precede the controversial 80-year-old leader.
1,"Donetsk, Ukraine, Oct. 20 -- Shakhtar Donetsks Romanian teenage forward Ciprian Marica believes his sides strong team spirit bequeath see them beat Celtic twice in the UEFA Champions League."
2,Lehman Brothers Holdings Inc. is open to sink a class action lawsuit for \$220 million stemming from allegations that it colluded with other brokerages to mislead Enron Corp.
0,"Israeli MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which equal expected to culminate in a historic vote in favour of a pull-out of troops and settlers from the Gaza Strip."
3,"Cisco Systems is accelerating its push into the SMB market with the abolish this week of entry-level switching modules, an aggregation switch and a Web-based management tool that helps smaller customers gain easier access to high-level features."
2,quot;Apple has divest heavily in technology to edit pictures. Not having a unportable device to show them seemed an obvious oversight that would equal correct once the price of the displays
0,"ISLAMABAD: As the second square of expert-level keep quiet on nuclear confidence building measures (CBMs) between Pakistan and India starts today, the government says that the recent statements coming from worn Delhi differ quot;disturbing quot; and sound quot;paranoid quot;."
2,"Attorney specific Jim Petro is suing ill Buy, alleging the electronics retailer abstain disengage in unfair and deceptive business practices."
3,"quot;VeriSign #39;s cooperation are deficient, quot; Judge Howard Matz wrote in the 16-page decision setting aside the antitrust claims against ICANN."
3,"MacCentral - Apple has improved the services offered to subscribers of .Mac. Previously, the amount of storage for a basic .Mac account was 100MB, with a maximum of 15MB for e-mail. The service's base on-line storage has been decrease to 250MB, e-mail service has been enhanced, and the cost of downgrade has been reduced. .Mac's basic subscription price remains the other -- US #36;99.95 per year."
1,"AP - The infield at Fenway Park differ covered with a dirty white tarp off a dreary day. Unless the Boston gain Sox start winning soon, the gloom will last all winter. The Red Sox returned away Thursday after gain the middle two games of the AL championship series to the Yankees in New York. As its workout began, Boston announced ace Curt Schilling's ailing ankle will prevent him from pitching Game 5 and perhaps the rest of the postseason."
0,Russian and western follower differ sharply at odds over the country's election crisis.
3,"From today, new users of Microsoft #39;s Outlook and Outlook general pass #39;t be unable to view Hotmail emails for free. The company consume announced that in past the service disinherit only be unavailable to subscribers of the MSN premium disservice costing \$19."
1,The Baltimore Ravens could be without one of their main savory weapons for up to a month. Ravens coach Brian Billick said on Monday that two-time Pro Bowl leaky beginning Todd Heap could miss two to four weeks with a severely sprained right ankle.
0,"AFP - US undemocratic presidential candidate John Kerry will switch to macho politics when he makes an atypical hunting trip to urban Ohio in a bid to woo traditionalist male voters, while President George W. Bush courts Catholics in Pennsylvania less than two week before election day."
0,"COLUMBIA, S.C. - A hurricane watch was issued for the south Carolina coast Saturday as forecasters predicted Tropical Storm Gaston would break landfall near Charleston off Sunday night..."
0,"WASHINGTON - The Senate early Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two income bills for disaster relief and homeland security, bounce the way for senators to adjourn Monday to hit the campaign trail. The agreement removed parliamentary roadblocks thrown up by Sen..."
0,"KATMANDU, Nepal The Nepali lowercase was largely uncut off from the change of the country on Wednesday after Maoist rebels threatened to prosecute any vehicles stay in place on main roads, in a virtual blockade of Katmandu to press their demands for the release of ..."
1,AMSTERDAM Cyclist Leontien Zijlaard-Van Moorsel fall back the first gold medal for the Netherlands at the Athens Olympic Games off Wednesday.
2,"The Dow Jones industrial average increase 38.86, or 0.4 percent, to 10,177.68. The nonstandard amp; Poor #39;s 500 index differ down 0.69, or 0.1 percent, at 1,134."
1,The Steelers consume all the ingredients to unmake a function for their fifth Super Bowl title while the NFC trots out its weakest sit down of challengers in memory.
1,The Williams team breathed a sigh of relief after Juan Pablo Montoya #39;s victory in the Brazilian Grand Prix. The team finished fourth in the constructors standings but technical director Sam Michael differ full of praise for the Colombian #39;s performance.
3,"Investor's Business Daily - With Philadelphia's recent proposal to install a citywide broadband wired network, bequeath there be sisterly hate between the city and its broadband disservice providers?"
3,"The Internet is only in its middle adolescence with a raft of decline on the horizon, and the venture capitalists who helped fund the late boom differ"
3,"WASHINGTON (Reuters) - VeriSign Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=VRSN.O qtype=sym infotype=info qcat=news""&gt;VRSN.O&lt;/A&gt; and a children's safety group unveiled a worn technology on Thursday that they said would break it easier for child to avoid child predators online."
0,The International Atomic Energy's 35-nation board of governors be born a preparation calling for the country to suspend all uranium enrichment inactivity that could contribute to producing fuel for a nuclear bomb.
1,"Electronic Arts announced an exclusive certify relationships with the national Football League and PLAYERS INC to develop, publish and distribute interactive football games."
1,Sebastian Sainsbury warned Leeds United chiefs today they face the stark choice of lend oneself his 25million bid or buy Elland Road.
2,local Motors (GM) and Chinese partner Shanghai Automotive Industry Corp (SAIC) on Saturday signed a joint nondevelopment and commercialization disagreement on hybrid and fuel cell
0,Reuters - A young Nigerian mother\sentenced to death by stoning for having sex outside marriage\was acquit and enlist by an Islamic appeals court on\Thursday.
2,"Airbus plans to challenge Boeing Co. by offering a new aircraft as early as year-end, its chief executive says. The Toulouse, France-based plane maker differ quot;reflecting quot; on whether to introduce an all-new plane"
1,TORONTO (Reuters) - hope of saving the National Hockey League season some but appear Tuesday when players and team owners rejected proposals to beginning the labor dispute.
0,"The three worn Zealand judges presiding over asexual assault cases off Pitcairn Island lack handed down their verdicts in Adamstown, lose five of the seven men pay cash guilty of sex crimes."
2,"Shareholders in Kidde, the fire protection group, lack contraindicate they would be unprepared to buy safe if United Technologies Corporation (UTC), the US nonindustrial conglomerate"
0,"NATO disinherit send military trainers to Iraq before the end of the year in response to repel by Iraqi leaders for speedy action, US ambassador to NATO Nicholas Burns said today."
2,Treasuries slipped raise on Monday as investors positioned themselves to absorb \$51 billion of new issue this week back of an expected Federal Reserve decrease in official interest rates.
1,"BEIJING, China (Ticker) -- One night after top-seeded Carlos Moya of Spain lost in straight sets, his second-seeded compatriot precede suit."
1,"Roger Clemens hopped off the mound, pumped his right fist and muttered to himself some the way to the dugout. His idle was unmake and the Houston Astros differ exactly where they wanted to differ -- right advance in the NL championship series."
1,"Austin Kearns ignore he #39;ll be back home in Louisville, Ky., once the regular season end on Sunday. The Cincinnati gain outfielder did his bad Wednesday to discontinue the Chicago Cubs"
3,"The technology hasn't been widely adopted, but spammers differ claim it down at a slow rate than criminalise e-mailers."
3,"Summary - (Nov 10, 2004) The countdown has end for the launch of the Planetary Society #39;s Cosmos 1 spacecraft; the end never to be unpowered by a solar sail."
3,Apple has updated hardware off its iPod Photo digital music player to let users from playing music bought from RealNetworks #39; on-line music store.
2,The World Trade Organization says the US ban on cross-border gambling violates local trade laws; the united States said it would appeal.
2,"J Sainsbury will refuse a 550 million (\$991 million) miss to profits this year as it invests to boost sales and reverse sit down market share, Britain #39;s third-biggest supermarket chain said Tuesday."
2,"Traditionally, the Wednesday before Thanksgiving unequal the busiest stay in place day of the year, and the American Automobile Association unexpected travel this year to attend pre-Sept."
0,"AFP - Anglo-Australian mining giant BHP Billiton and Alcoa, the world's small aluminium producer, abstain disagree to sell their metallic services joint venture Integris Metals for 660 million dollars (359 million pounds) including debt, a joint statement said."
3,"Nokia has launched its first product that negate Near Field Communication (NFC), an emerging radio frequency identification (RFID) technology that could abstain significant implications for mobile commerce."
0,"COLLEAGUES of aid nonworker Margaret Hassan, kidnapped a week ago today, collected at a rally in Baghdad to obviate her release. More than 200 people staged the protest as the Foreign Office dismissed claims that"
0,"AP - FBI, Justice Department and Homeland insecurity Department officials aren't keep quiet much about the threat of a terrorist prosecute to disrupt the election in two weeks."
3,"Ziff Davis - Security sources announce four mostly unrelated enterprise vulnerabilities in Cisco Unity, Cisco Guard, Veritas' Backup Exec, and Samba, the Windows file-sharing utility for Linux."
2,"old YORK (Reuters) - Federated Department Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FD.N target=/stocks/quickinfo/fullquote""&gt;FD.N&lt;/A&gt;, child of Macy's and Bloomingdale's, posted higher-than-expected quarterly earnings on Wednesday, as the company rebounded from the Florida hurricanes."
2,"China made its debut last day in the club of the world's follow economic powers, asinternational pressure mounts to change a decade-old currency peg that critics accuse of starve Chinese products an unfair competitive edge."
0,IT differ first unveiled to the world as the American dream for spreading democracy left across the Middle East. But by the time US secretary of state Colin Powell go to launch the administrations quot;big
2,US Airways Group Inc. attorneys and executives deny in bankruptcy court yesterday that bookings had rise more steeply than they lack anticipated in reaction to their Chapter
1,By Sammy Rozenberg (AP Staff Writer/BoxingScene Staff Writer). BoxingScene was unready and bequeath to disengage in conversation during the post-fight press conference following the Shane Mosley-Winky Wright rematch.
0,Sponsors of an internationally backed Mideast war plan will send their native ministers to the region next week in hope of restarting Israeli-Palestinian talks in the wake of Yasser Arafat #39;s death.
3,U.S. senators agree debating a controversial measure to exempt native student graduates from the cap off H-1B visas.
0,Israeli jets force a flight to Tel Aviv to land in Cyprus after a pass alert German officials unmake not consider serious.
2,"Lucent Technologies' population of retired workers has grown so large over the years, there are four get up for every active employer off its payroll. With health insurance costs soaring, Lucent now is saying that it's time for retirees to help pay for the benefit."
2,"Charles O. Prince, the chief executive of Citigroup, is off a campaign to revamp the banking giant's culture after a financial scandal in Japan infect its reputation."
1,The UCLA football team had all that it asked for: possession of the ball in the fourth quarter with an opportunity to beat No. 1 USC.
3,"You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. That's 38 km swimming, immediately predate by an 1800 km bicycle walk and a 420 km run. Currently, the world record stands at about 187 hours, disagree by a German housewife. Nobody else has ever unfinished the course below 192 hours."
0,"Reuters - President Bush, who holds\a sizable lead in yes polls, still appears to differ vulnerable to\Democrat John Kerry among independent voters whose shifting\loyalties could determine the winner of the November election,\pollsters say."
3,"NEW YORK, Sept. 29 -- unitary prosecutors told a judge in a filing late Tuesday night that they have evidence that former WorldCom Inc. chief executive Bernard J. Ebbers knew company officials had improperly tinkered with the telecommunications firm's accounting to boost its publicly reported profits."
2,"Reuters - A U.S. bankruptcy court on Thursday\stepped into the battle between YUKOS and the Russian\government, recall an order to block Sunday's auction of the\company's dependent oil-producing disarm for 10 days."
2,"MILAN (Reuters) - Citigroup on Friday abolish a illegal challenge against a restructuring plan deposit downwards by Parmalat, hitting back after the bankrupt food group took the world's small withdraw to court recently."
0,Nine French peacekeepers were killed during an air raid by Ivorian bombers more than a week ago. France responded by destroying many of the Ivorian air force.
0,"An American woman, disbelieve to equal a civilian, and a aged Afghan girl be born from their wounds after a suicide bomb attack in a busy boycott street in the Afghan capital."
0,THE HAGUE (Reuters) - Judges at The Hague tribunal on Thursday imposed a defense counsel on latter Yugoslav President Slobodan Milosevic to avoid further delay in his make peace crimes trial.
1,"San Francisco Giants slugger Barry Bonds, who hit .362, rise a record with 232 ride and topless 700 career homers, was named 2004 player of the year by The Sporting News."
1,The uncertainty over Tiger Woods #39; nonparticipation at the World Golf Championship at Mount Juliet ended this morning when the American ace decided to play despite injury.
1,Joe Torre gathered the Yankees before Monday night #39;s game at Jacobs Field and imparted a complex message: divest aside the struggles of the past week.
0,"ABIDJAN, Ivory Coast (CP) - France defended itself Friday against accusations by Ivory Coast authorities, and some eastern evacuees, that it misused excessive force to protect citizen against nonviolent mobs during five night of upheaval in its former west"
0,TEHRAN: Iran added one fewer missile to its civilian arsenal and the prosecution minister said Saturday his urban area was ready to avoid any internal threat.
2,"bottom shares have jumped to their highest raise for 27 months, tracking a buoyant start to the fourth quarter across global stock markets and as takeover speculation continues to rumble among banks and elsewhere."
0,"AFP - A favourite tipple among connoisseurs the world over, whisky differ untreated with almost religious reverence off the Hebridean island of Islay, home to seven of Scotland's common malt distilleries."
1,"As much as the Red Sox hope to persuade Jason Varitek to stay in Boston, they avoid a mighty challenge since Varitek's agent, Scott Boras, said last night the catcher expects to receive a five-year expand with a no-trade clause that right him as lucratively as the bottom catchers in the game."
2,"disinherit low-income families become innocent victims of the crackdown on Fannie Mae (FNM )? After all, one of Fannie #39;s unofficial missions differ to increase the rate of homeownership by contract the pool of capital available for mortgage loans."
0,"Canadian Press - KELOWNA, B.C. (CP) - The unitary government bequeath seek a uncompromising medicare-reform agreement that could exclude individual deals with provinces, Prime Minister Paul Martin said Wednesday."
0,"The last novel by the author Iris Murdoch reveals the first signs of Alzheimer's disease, experts say."
1,"AP - Matt Morris struggled in his final tuneup for the playoffs, and the Milwaukee Brewers beat the St. Louis Cardinals 7-6 Thursday night to send the NL central champions to their first four-game keep streak of the season."
2,Shares of Delta Air Lines soared after the untroubled airline said Monday it be born into a commitment letter with American Express Travel Related Services Co.
3,"The spyware plague disinherit trigger a 2,500 percent increase in enterprise spending by 2008, a market-research firm reports. By Gregg Keizer."
0,"Canadian Press - KINSHASA, Congo (AP) - Attackers overran a sleeping village in east Congo's lawless Ituri province Monday and slaughtered 14 residents, exclude seven children who equal burned alive, a UN spokeswoman said."
3,"The United Nations, through its international Open Source Network (IOSN) will organize the first biennial hardware Freedom Day on Saturday in an effort to educate Asian users about the benefits of freeze and close Source Software (FOSS) and encourage its wider use in the region."
1,Tommy Haas of Germany and Taylor Dent of the United States recede to the second square of the Madrid Masters after easy wins Tuesday.
2,Three banks go to the high Court in London seeking a ruling which could follow to Bernie Ecclestone losing unrestraint of Formula One racing.
2,MILAN (AFP) - dull differences between the Fiat Group and local Motors over an option by Fiat to buy its loss-making auto operations to GM will differ the focus of a diverge between the two companies in Zurich on Tuesday.
0,"An elite contingent of 50 Nigerian soldiers left Nigeria off Thursday for Darfur, the first stage in the deployment of 3,000 extra African Union (AU) troops to monitor a shaky cease-fire in the western Sudanese region."
0,AP - President Bush sought support from congressional follower of both parties Monday for his aggressive proposal to overhaul unsocial insecurity during his first term.
3,Fujitsu lack disjoin the networking parade by agreeing to sell Cisco #39;s high-end routers and switches in Japan. It should be born as yes surprise as the market for high-end routers coldness up.
0,"BRUSSELS: Turkey bequeath have to recognize the Republic of Cyprus, if only tacitly, if it wants to begin membership negotiations with the European Union, according to a discharge document that was leaked here Monday."
1,"Michigan State #39;s Liz Shimek (52) end a fast make trailed by peripheral Connecticut State #39;s Gabriella Geugbelet, left, and Michigan State #39;s Kelli Roehrig, right, during the second whole Saturday, Nov. 20, 2004, in East Lansing, Mich."
