label,text
3,"A new spacecraft is being readied to make the fastest, most detailed study"
3,Individually theyve been unstoppable in their respective industries. Theyre both
2,"NEW YORK (Reuters) - U.S. stocks ended slightly lower on Tuesday, but well above their lows,"
3,The Senate Judiciary Committee is considering
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) has taken some lumps this year due to weakening market conditions and"
3,&lt;strong&gt;Letters:&lt;/strong&gt;
0,Reuters - American economist Jeffrey Sachs\has a novel
3,"Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and"
1,United are back in the title race after bringing Arsenal #39;s long unbeaten run to a grisly end in the Manchester rain. Ruud van Nistelrooy erased the misery of his penalty miss in
3,"Scott McGregor, former head of Royal"
0,Electrical engineering student Roozbeh Rahimi reflects a common sentiment among Iranians when he expresses hope that
2,"REDWOOD SHORES, Calif. Investors continue to bet today that most PeopleSoft shareholders will"
0,Premier Yu Shyi-Kun hopes economic ties to the mainland will guarantee peace.
1,Indianapolis' loss to New England in the A.F.C. championship game in January will have an
2,"European leaders have been making false claims in a commercial-aircraft trade dispute pitting Boeing Co. (BA.N: Quote, Profile, Research) against its"
1,Liverpool captain Steven Gerrard believes he is ready to make
0,JERUSALEM (Reuters) - Israel's parliament took extraordinary security steps Wednesday for a vote next week on a Gaza pullout plan expected to spark
1,David Bellion scored 19 seconds after the opening kickoff as Manchester United #39;s backup team edged Arsenal #39;s youngsters
2,"The Senate cleared a path on Sunday for a bill to hand out about \$140 billion in corporate tax breaks, but it was blocked from a final vote by a"
3,"Reuters - Fears of a new El Nino, a phenomenon\that brings extreme weather patterns, are unfounded despite\unusual ocean"
0,"Ayman al- Zawahiri, second in command of al-Qaida, said last night that the US faced defeat in Iraq and Afghanistan. In a"
3,A leading Japanese electronics company is developing memory cards that can be used to
1,"Great Britain #39;s Amir Khan, who looked so impressive in winning the 132-pound championship at the Junior International Invitational Boxing Championships here last summer, has"
2,"NEW YORK, September 22 (newratings.com) - A witness in the first Enron criminal trial, and a former executive at the company, testified today that she believed that the Enron executives now"
1,ROME : Juventus extended their lead at the top of Serie A to six points after they scraped a 1-0 home win over Fiorentina and
3,quot;NVIDIA and Intel Corporation announced that the companies have signed a
2,"Aircraft maker Airbus insisted on Thursday it had no intention of taking sides in a Microsoft antitrust case, even though it filed"
0,Producer prices surged
3,PC
3,Oracle target adds \$2.6
0,KABUL -- Two US soldiers died and another was injured when a bomb ripped through their patrol in southern Afghanistan yesterday. The troops were
1,HEARTS UEFA Cup adventure may have been derailed in Rotterdam but coach Craig Levein can take comfort from the
1,"For years, Shawsheen Tech and Greater"
3,"The Java Studio Enterprise 7 platform, available now, offers a collaboration feature called Code-Aware that allows distributed teams of developers in"
3,"Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to"
2,"CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close"
0,"Former deputy leader of Malaysia, Anwar Ibrahim, has returned home after two"
3,"Internosis Inc., an information technology company in Arlington, plans to move its headquarters to Greenbelt"
3,Customers of Sprint Corp. and SBC Communications Inc. will be able to use both companies'
0,"SEOUL (Reuters) - The determination of North Korea to develop nuclear arms could harden after President Bush and his rival, Senator John Kerry, clashed"
2,"AP - The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said Sunday it will"
3,Add America Online Inc. to the growing list of companies and organizations shunning a spam-fighting proposal from Microsoft Corp. AOL
0,"A ""miracle baby"" was"
3,A coalition of private citizens and local elected officials in New Jersey plan to
1,"Brandon Backe wasn #39;t pleased when the Devil Rays, for the 2001 season, switched the minor-leaguer from outfield to pitcher. Considering how"
0,"Afghanistan #39;s interim President Hamid Karzai has left his heavily fortified compound in Kabul for his first election rally, in the"
3,The image of a blurry red ball near a failed star just might be the first picture ever snapped of a planet outside our
1,Reds general manager Dan O #39;Brien said Sunday what he has hinted at for the last month
1,"AP - Calling UNLV ""a gold mine,"" Mike Sanford took over as coach of the Runnin'"
2,"Next week, the FCC will likely change the"
0,"Russian President Vladimir Putin yesterday rejected a key recommendation of a United Nations panel on expanding the UN Security Council, saying any"
2,"Britain #39;s biggest airport operator BAA posted a 16 percent jump in first-half earnings on Tuesday,"
3,Ziff Davis - Panelists at SoftSummit point to
0,"South African President Thabo Mbeki left Ivory Coast #39;s rebel town of Bouake after talks Sunday, saying mediators would prepare"
2,The company has no further expansion plans after buying a Chinese website. Also: Virgin joins quest for a better iPod hellip;.
1,"The two teams that shared the Pac-10 women #39;s basketball title last season -- Stanford and Arizona -- are primed to share it again, according to the annual poll"
0,"Roadside bombings killed four American soldiers in Baghdad, the US command said Wednesday, as US and Iraqi troops stepped up pressure on Sunni insurgents"
3,In April a Christian activist announced a summer 2004 expedition to search for Noah's ark.
3,"NEW YORK (Reuters) - The number of personal computers worldwide is expected to double to about 1.3 billion by 2010, driven by explosive growth in emerging markets such as China, Russia and"
1,"Carmelo Anthony scored 30 points and Kenyon Martin added 24 points and 16 rebounds,"
1,"In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida"
3,Aoraki Mt Cook Ski Planes and New Zealand Tourism Online are turning their backs on Microsoft #39;s Internet Explorer. Both companies are among
2,"Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Orin Smith, will retire next year, surprising investors,"
3,The
3,This service leverages new Windows Media 10 technologies to enable
0,HARARE (Reuters) - Zimbabwe President Robert Mugabe called for unity on Thursday amid rare public jostling within his
1,"Donetsk, Ukraine, Oct. 20 -- Shakhtar Donetsks Romanian teenage forward Ciprian Marica believes his sides strong team"
2,Lehman Brothers Holdings Inc. is close to settling a class action lawsuit for \$220 million stemming
0,"Israeli MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which is expected to culminate in a historic vote in"
3,"Cisco Systems is accelerating its push into the SMB market with the launch this week of entry-level switching modules, an aggregation switch and a Web-based"
2,quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show them seemed an
0,"ISLAMABAD: As the second round of expert-level talks on nuclear confidence building measures (CBMs) between Pakistan and India starts today, the government says that the recent"
2,"Attorney General Jim Petro is suing Best Buy,"
3,"quot;VeriSign #39;s contentions are deficient, quot; Judge Howard Matz"
3,"MacCentral - Apple has improved the services offered to subscribers of .Mac. Previously, the amount of storage for a basic .Mac account was 100MB, with a maximum of 15MB for e-mail. The service's base online storage has been increased to 250MB, e-mail service has been enhanced, and the cost of upgrading has been reduced."
1,"AP - The infield at Fenway Park was covered with a dirty white tarp on a dreary day. Unless the Boston Red Sox start winning soon, the gloom will last all winter. The Red Sox returned home Thursday after losing the first two games of the AL championship series to the Yankees in New York. As its workout began, Boston announced ace Curt Schilling's ailing ankle will prevent"
0,Russian
3,"From today, new users of Microsoft #39;s Outlook and Outlook Express won #39;t be able to view Hotmail emails for free. The company has announced that in future the service will"
1,The Baltimore Ravens could be without one of their main offensive weapons for up to a month. Ravens coach Brian Billick said on Monday that two-time Pro Bowl tight end Todd Heap
0,"AFP - US Democratic presidential candidate John Kerry will switch to macho politics when he makes an atypical hunting trip to rural Ohio in a bid to woo traditionalist male voters, while President George W."
0,"COLUMBIA, S.C. - A hurricane watch was issued for the South Carolina coast Saturday as forecasters"
0,"WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit"
0,"KATMANDU, Nepal The Nepali capital was largely cut off from the rest of the country on Wednesday after Maoist rebels threatened to attack any vehicles traveling on main roads, in a virtual"
1,AMSTERDAM Cyclist Leontien Zijlaard-Van Moorsel won the first
2,"The Dow Jones industrial average fell 38.86, or 0.4 percent, to 10,177.68. The Standard amp;"
1,The Steelers have all the ingredients to make a run for their fifth Super Bowl title
1,The Williams team breathed a sigh of relief after Juan Pablo Montoya #39;s victory in the Brazilian Grand Prix. The team finished fourth in the constructors standings but technical
3,"Investor's Business Daily - With Philadelphia's recent proposal to install a citywide broadband wireless network, will"
3,The Internet is only in its early adolescence with a raft of improvements on the
3,"WASHINGTON (Reuters) - VeriSign Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=VRSN.O qtype=sym infotype=info qcat=news""&gt;VRSN.O&lt;/A&gt; and a children's safety group unveiled a new technology on Thursday that they"
0,The International Atomic Energy's 35-nation board of governors passed a resolution calling for the country to suspend all uranium
1,Electronic Arts announced an exclusive licensing relationships with the National Football
1,Sebastian Sainsbury warned Leeds United chiefs today they face
2,General Motors (GM) and Chinese partner Shanghai Automotive Industry Corp (SAIC) on Saturday
0,Reuters - A young Nigerian mother\sentenced to death by stoning for having
2,"Airbus plans to challenge Boeing Co. by offering a new aircraft as early as year-end, its chief executive says. The Toulouse, France-based"
1,TORONTO (Reuters) - Hopes of saving the National Hockey League season all but vanished Tuesday
0,The three New Zealand judges presiding over sexual assault cases on Pitcairn Island have handed down their verdicts in
2,"Shareholders in Kidde, the fire protection group, have indicated they would be prepared"
0,NATO will send military trainers to Iraq before the end of the year in response to appeals by Iraqi
2,Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this
1,"BEIJING, China (Ticker) -- One day after top-seeded Carlos"
1,"Roger Clemens hopped off the mound, pumped his right fist and muttered to himself all the way to the dugout. His work was done and the Houston Astros were exactly where"
1,"Austin Kearns knows he #39;ll be back home in Louisville, Ky., once the regular season ends on Sunday. The"
3,"The technology hasn't been widely adopted, but"
3,"Summary - (Nov 10, 2004) The countdown has begun for the launch of the Planetary Society #39;s Cosmos"
3,Apple has updated software on its iPod Photo digital music player to
2,The World Trade Organization says the US ban on cross-border
2,J Sainsbury will take a 550 million (\$991 million) hit to profits this year as it invests to boost sales
2,"Traditionally, the Wednesday before Thanksgiving is the busiest travel day of the year,"
0,"AFP - Anglo-Australian mining giant BHP Billiton and Alcoa, the world's largest aluminium producer, have agreed to sell their metal services joint venture Integris Metals for"
3,"Nokia has launched its first product that supports Near Field Communication (NFC), an emerging radio"
0,"COLLEAGUES of aid worker Margaret Hassan, kidnapped a week ago today, gathered at a rally in Baghdad to demand her release. More than"
0,"AP - FBI, Justice Department and Homeland Security Department officials aren't talking much about the"
3,"Ziff Davis - Security sources announce four mostly unrelated enterprise vulnerabilities in Cisco Unity, Cisco"
2,"NEW YORK (Reuters) - Federated Department Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FD.N target=/stocks/quickinfo/fullquote""&gt;FD.N&lt;/A&gt;, parent of Macy's and Bloomingdale's, posted higher-than-expected"
2,"China made its debut last night in the club of the world's leading economic powers, asinternational pressure mounts to change a decade-old currency"
0,IT WAS first unveiled to the world as the American dream for spreading democracy right across the Middle East. But by the time
2,US Airways Group Inc. attorneys and executives acknowledged in bankruptcy court yesterday that bookings had
1,By Sammy Rozenberg (AP Staff Writer/BoxingScene Staff Writer). BoxingScene was ready and willing to engage in
0,Sponsors of an internationally backed Mideast peace plan will send their foreign ministers to the region next week in hopes
3,U.S. senators are debating a controversial
0,Israeli jets force a flight to Tel Aviv to land
2,"Lucent Technologies' population of retired workers has grown so large over the years, there are four retirees for every active employee on its payroll. With health insurance costs soaring, Lucent now is"
2,"Charles O. Prince, the chief executive of Citigroup, is on a campaign to revamp the"
1,The UCLA football team had all that it asked for: possession of the ball
3,"You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. That's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. Currently, the world record stands at about 187 hours, held by a"
0,"Reuters - President Bush, who holds\a sizable lead in some polls, still appears to be vulnerable to\Democrat John Kerry among independent"
3,"NEW YORK, Sept. 29 -- Federal prosecutors told a judge in a filing late Tuesday night that they have evidence that former WorldCom Inc. chief executive Bernard J. Ebbers knew company officials had improperly"
2,"Reuters - A U.S. bankruptcy court on Thursday\stepped into the battle between YUKOS and the Russian\government, issuing an order"
2,"MILAN (Reuters) - Citigroup on Friday launched a legal challenge against a restructuring plan drawn up by Parmalat, hitting back after"
0,Nine French peacekeepers were killed during an air raid by Ivorian bombers more than a
0,"An American woman, believed to be a civilian, and a young Afghan girl died from their wounds after a"
0,THE HAGUE (Reuters) - Judges at The Hague tribunal on Thursday imposed a defense counsel on former Yugoslav
1,"San Francisco Giants slugger Barry Bonds, who hit .362, set a record with 232 walks and topped 700 career"
1,The uncertainty over Tiger Woods #39; participation at the World Golf Championship at Mount Juliet
1,Joe Torre gathered the Yankees before Monday night #39;s game at Jacobs Field and
0,"ABIDJAN, Ivory Coast (CP) - France defended itself Friday against accusations by Ivory Coast authorities, and some western evacuees, that it used excessive force to protect foreigners"
0,TEHRAN: Iran added one more missile to its military arsenal and the defense
2,"Top shares have jumped to their highest level for 27 months, tracking a buoyant start to the fourth quarter across global stock"
0,"AFP - A favourite tipple among connoisseurs the world over, whisky is treated with almost religious reverence on the"
1,"As much as the Red Sox hope to persuade Jason Varitek to stay in Boston, they face a mighty challenge since Varitek's agent, Scott Boras, said last night the catcher expects to receive a five-year contract with a no-trade clause"
2,"Will low-income families become innocent victims of the crackdown on Fannie Mae (FNM )? After all, one of Fannie #39;s official missions is to increase the rate"
0,"Canadian Press - KELOWNA, B.C. (CP) - The federal government will seek a flexible medicare-reform agreement that"
0,The last novel by the
1,"AP - Matt Morris struggled in his final tuneup for the playoffs, and the Milwaukee Brewers beat the St. Louis Cardinals 7-6 Thursday night to send the"
2,Shares of Delta Air Lines soared after the troubled airline said Monday it
3,"The spyware plague will trigger a 2,500 percent increase"
0,"Canadian Press - KINSHASA, Congo (AP) - Attackers overran a sleeping village in east Congo's lawless Ituri province Monday and slaughtered 14"
3,"The United Nations, through its International Open Source Network (IOSN) will organize the first annual Software Freedom Day on Saturday in an effort to educate Asian users about the benefits of Free and"
1,Tommy Haas of Germany and Taylor Dent of the United States advanced
2,Three banks go to the High Court in London seeking a ruling
2,MILAN (AFP) - Sharp differences between the Fiat Group and General Motors over an option by Fiat to sell its loss-making auto operations to GM will be the
0,"An elite contingent of 50 Nigerian soldiers left Nigeria on Thursday for Darfur, the first stage in the deployment of 3,000 extra African Union"
0,AP - President Bush sought support from congressional leaders of both parties Monday
3,Fujitsu has joined the networking parade by agreeing to sell Cisco #39;s high-end routers and switches in Japan. It should
0,"BRUSSELS: Turkey will have to recognize the Republic of Cyprus, if only tacitly, if it wants to begin membership negotiations with the"
1,"Michigan State #39;s Liz Shimek (52) starts a fast break trailed by Central Connecticut State #39;s Gabriella Geugbelet, left, and Michigan State #39;s Kelli Roehrig, right,"
2,Merck amp; Co. shares fell as much as 7 percent to their lowest level in more than eight years after the Wall Street Journal said the drugmaker tried for
0,About 120 million origami birds were air-dropped over southern Thailand yesterday in an attempt to quell a Muslim insurgency that
1,"NEW YORK -- Baseball commissioner Bud Selig had surgery Monday to remove a cancerous lesion from his forehead. The lesion was detected last month during Selig #39;s annual physical, and"
0,Canadian Press - OTTAWA (CP) - A chastened Liberal government will find itself relying on support from the very opponents it steamrollered for over a decade when Prime Minister Paul Martin
2,Reuters - Department store operator J.C. Penney\Co. Inc. on Tuesday
3,"The Motley Fool - The lure of bundling services has been hanging over the communications industry for the past six years or so, although many companies have been unable to perfect a winning strategy. Bundling brings together services such as wired (local and long distance)"
3,NASA and university astronomers are eagerly awaiting the launch of a space probe bound to collide with a
2,Unions are threatening a general strike in the Ivory Coast in
3,"Scientists from India working in the Himalayas have discovered a new species of monkey, a stocky,"
0,"PARIS (Reuters) - Hopes of a swift end to the French hostage crisis rose early Friday, after the Le Figaro newspaper that employs one of the two captives said the men"
0,The retrial of 16 Hindus charged with the murder
1,"For the first time in three years, former Bruins forward Bill Guerin will be home with his family for Halloween. But he won't be dressing up as a National Hockey League player any time soon. He'll be a full-time dad to his four children while he waits -- with"
1,Sete Gibernau will go down in history as the first ever winner of the Grand Prix
1,"Virginia Tech just couldn't seem to get going. There were turnovers. There were botched plays. There were missed opportunities. Then, in the last"
1,"Playing his best golf of the year in the season-ending Tour Championship,"
1,"Last season, Roger Federer left Houston not even the top-ranked player of the year. He returns to the Westside Tennis"
2,Canada #39;s Barrick Gold Corp. said Thursday it was acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that potentially gives the Canadian gold giant major clout
0,"BAGHDAD, Iraq - An Islamic militant group that claimed to have kidnapped two French journalists said it would soon decide their fate, according to a message posted on a Web site"
0,At a time when Vice President Dick Cheney
3,"They show greatest increase in smoking, obesity and poor eating, study says HealthDayNews -- Smoking, obesity and poor eating habits increased among young people in the United States in the 1990s, a trend that may lead to higher future rates of cancer, heart disease, diabetes and lung disease as that generation ages. That warning comes from a"
1,"PASADENA, Calif. -- They no longer have to do any"
0,"BRUSSELS -- In a historic move that could extend Europe's borders to the edge of the volatile Middle East, the European Union recommended yesterday setting mostly Muslim"
1,The Phillies ended months of speculation when they announced the dismissal of manager Larry
0,A US military intelligence soldier in Iraq has been sentenced to 8 months
0,"A car bomb exploded outside the education ministry in central Baghdad on Tuesday, killing"
3,"Aimed at making cheaper PCs, Microsoft on Wednesday unveiled low-cost Windows XP Starter"
1,"AP - The St. Louis Rams won a finale that, in the end, they needed much more than the New York Jets. Marc Bulger threw for 450 yards and three touchdowns and Jeff Wilkins hit a 31-yard field goal with 3:03 left in overtime Sunday to give the Rams a 32-29 win over the New York Jets,"
0,A powerful early-morning earthquake in Costa Rica shook presidents and prime ministers from
3,"InfoWorld - The great debate over the impact of Oracle's hostile takeover of PeopleSoft has all the big industry analyst organizations weighing in. However, in most of the analysis"
2,NEW YORK A federal judge in Manhattan says MCI may have violated a court order by paying more than 25 (m) million dollars in professional services fees as
1,With Australia pulling out of the Champions Trophy to be held in Pakistan in December
3,"TOKYO -- Microsoft Corp.'s Japanese arm will begin giving away more than a million CD-ROMs of the company's latest security update, Windows XP Service Pack 2 (SP2)"
1,"Kettering, OH (Sports Network) - Cincinnati Bengals defensive end Justin Smith entered a plea of not"
2,A deeply divided S.E.C. is expected to approve rules requiring all but the smallest
2,Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster
0,"WASHINGTON, October 08 (Online): As Afghans prepare for their first presidential elections on October 9, President Hamid Karzai, a Pashtun, is being challenged by over a"
3,WASHINGTON (Reuters) - A pornography bill-processing company has agreed to forego \$17 million that it billed computer users in order
2,German industrial giant Siemens has signed a 2.69bn contract to deliver technology services around the world to the
2,"29/10/2004 National Foods will hunt for a quot;white knight quot; to protect it from Fonterras \$A1.62 billion (\$NZ1.76 billion) bid, raising the risk"
0,"AFP - Russia is seeking a new economic partnership to boost a decades-old friendship with India, envisaging sophisticated"
2,"Hollinger Inc., th #39;e Toronto-based holding company controlled by disgraced media baron Conrad Black, lost an independent director Tuesday when"
1,"AP - The Tennessee Titans released Jason Gesser, their"
1,"AP - Atlanta left-hander Mike Hampton was not able to pitch for the Braves on Wednesday, still bothered by"
3,"com. The Apache Software Foundation, developers of the popular open-source Apache web server, said on Thursday that it wouldn #39;t support the proposed"
0,The death of Palestinian leader Yasser Arafat is deeply dividing an already
0,Federal Labor leader Mark Latham has ruled out
3,"USATODAY.com - The federal government is challenging an appeals court ruling that, officials fear, would stifle the"
2,"LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval"
1,EVERTON chairman Bill Kenwright #39;s plans for a Russian revolution at
3,Close watchers of the online music business no doubt noted yesterday
2,"FRANKFURT Joseph Ackermann, the Deutsche Bank chief executive, announced a much-anticipated personnel shake-up Tuesday aimed at solidifying leadership in its profitable"
3,"AP - A unique subspecies of fox that is about the size of a house cat is back from the brink of extinction on Santa Catalina Island and can survive on its own thanks to a captive breeding program, the head"
2,"The European Union, Japan and others will be able to"
2,"LOS ANGELES/PHILADELPHIA (Reuters) - California's insurance commissioner on Tuesday ended his opposition to Anthem Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ATH.N target=/stocks/quickinfo/fullquote""&gt;ATH.N&lt;/A&gt; proposed \$16.5 billion acquisition of WellPoint Health Networks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WLP.N"
1,AP - CBS got the bill Wednesday for Janet Jackson's
0,Beijing - Chinese police have detained a man who they say murdered eight teenagers and injured four
3,TechWeb
0,"President Bush, trying to mend relations with Latin America, pledged Sunday to make a fresh push for stalled immigration reforms and defended"
0,VIENNA (Reuters) - A senior U.S. official said on Thursday that satellite photographs of a suspected nuclear industrial site in Iran demonstrated its intention
0,Washington: India is among the five countries in the world where political parties are seen by the general public as the
2,"WILMINGTON, Del. -- A Delaware corporate law judge Wednesday heard a plea from attorneys for former Walt Disney Co. president Michael Ovitz that"
1,AP - Steve Spurrier has agreed to take over as football coach at South Carolina if Lou Holtz retires at the
0,Reuters - Israeli forces thrust into the outskirts\of the Jabalya refugee camp in the northern Gaza Strip on\Thursday in what
3,&lt;strong&gt;Analysis&lt;/strong&gt;
1,The University of Virginia football team has accepted an invitation to the MPC
1,Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to
0,"Reuters - Japan issued a deportation order on\Tuesday against former world chess champion Bobby Fischer, who\is wanted"
2,"Negotiators met Friday at the World Trade Organization for formal farm talks, capping a weeklong series of informal discussions on"
2,"Sears, Roebuck and Co. #39;s stock shot up 23 percent Friday after a real estate investment trust"
0,The American military met for five hours on Sunday with representatives of the
0,EU ministers agree to
2,"Renee McDonald remembers the Christmas trees of her youth: spindly, fake and out of a box. They"
1,"THE directors of Manchester United will this week demand an emergency meeting with Malcolm Glazer,"
0,One rebel group in Sudan #39;s troubled Darfur region Thursday pledged to fully respect a truce with the Sudanese
0,The leader of militant Lebanese
2,"SINGAPORE (Reuters) - Battered oil prices struggled on Friday to shake off this week's \$6 slump, edging up from a 12-week low after"
0,Japan has made last-ditch efforts to secure the release of a Japanese hostage facing execution in Iraq. A Japanese government official says efforts are still being made to free
0,"Canadian Press - NEW DELHI (AP) - On one side is the dynasty that has dominated Indian politics for half a century. On the other is the family of India's most popular actor, a man so revered that his"
0,The ritual of organised bullying
2,Semiconductor stocks were mixed Tuesday after Advanced Micro Devices Inc. warned quarterly revenue would be lower than expected due to sluggish
1,Anastasia Myskina capped a magnificent year for Russian tennis by leading her country to
2,"THOUSAND OAKS, Calif. -- WellPoint Health Networks Inc. #39;s third-quarter net income rose 28 percent as the"
0,"US troops fought a gunbattle with insurgents along a busy street in Baghdad today, sending passers-by scurrying for cover, witnesses said, Five US troops"
3,"Reuters - The Arctic Barents Sea is\under threat from overfishing, oil"
0,Reuters
1,JL Lewis shot a 10-under 62 for his best start ever on the PGA Tour and a two-shot lead Thursday in the Funai Classic at Disney. Lewis putted for birdie on every hole and made
3,The two companies say they will jointly develop a set-top box to download movies over the internet. Netflix will arrange the movie licensing
3,"A growing cottage industry is taking customers' raw home video and putting it on DVD, in some"
3,WEBSITES CLOSE to Iran #39;s leading reformist party have
2,Reuters - Oil prices ended lower on Tuesday on\signs that high energy costs are slowing
3,"The Redmond, Wash.-based software giant today announced a year-long pilot program to"
3,"SPACE.com - Almost by accident, NASA's Mars rover Opportunity has found a rock that"
1,Britain #39;s Justin Wilson was fourth in first qualifying for the final Champ Car race of the season in Mexico City. Wilson is looking to end his season on a high
2,General Motors hopes to make its hulking Hummer lineup quot;more approachable quot; with a
0,The kidnappers of an American-French journalist in Iraq have threatened to execute him within
2,"WASHINGTON US House and Senate negotiators, moving swiftly to finish a bill that would create more than \$100 billion in corporate tax breaks, have approved a \$10 billion buyout"
0,GENEVA (Reuters) - A prominent Swiss-based Islamic scholar on Tuesday gave up plans to teach at a leading U.S. university after waiting in vain for
3,BALTIMORE--Proponents of radio frequency identification used to have a quick and easy response to
0,"AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution,"
2,"SAN DIEGO - In the wake of another downgrading of San Diego #39;s credit rating, Mayor"
0,LONDON (CBS.MW) -- Kenyan tree planter and government
0,"UNITED NATIONS - Japan, Brazil, Germany and India formed a lobbying group to help one another get permanent seats on the United"
1,AMSTERDAM (Reuters) - Jan Vennegoor of Hesselink scored his seventh goal of the season to give Dutch league
2,"NEW YORK (Reuters) - Frank Quattrone, a former star investment banker who once earned \$120 million in a year, will be sentenced on Wednesday for obstructing a federal"
0,BAGHDAD (Reuters) - Iraq continued to export oil at one million barrels per day on Friday after an attack on the South Oil Company headquarters took sabotage
0,"PARIS -- Yasser Arafat, who triumphantly forced his people's plight into the world spotlight but failed to achieve his lifelong quest for Palestinian statehood, died this morning at a"
2,"ALARM has spread through the Russian investment community as authorities slapped a tax bill of almost \$US160 million (\$210 million) on the number two mobile operator,"
1,Texas #39; Buck Showalter and Atlanta #39;s Bobby Cox were named managers of the
1,IT was a match that didn #39;t run to the script but this is the land where life often imitates the silver
